sha256,bytes,canonical_path,selected_source,selected_source_path,source_copy_count
88654a6fbb5f1496784b534ac03db83976bcc3e2f5e60e83c5274d8a00289726,1938206,branding/character_reference/truth_explains_youtube_banner_v3.png,repo,branding/character_reference/truth_explains_youtube_banner_v3.png,2
8981d791f51304001a4b6984b8cb8fb6432154666c6efb0e730605484dfc17be,1799447,episodes/EP02_Passwords_and_Password_Managers/02_beats/E02_Beat_04A_Website_Breach.png,new,episodes/EP02_Passwords_and_Password_Managers/02_beats/E02_Beat_04A_Website_Breach.png,1
8a50bbd6a060ee016b384ae8704f2f1b8d05f906ba94cd8afaba6153fb2c9bf0,59572567,renders/campaign01_Cyberseucrity_Is_Not_Just_For_Hackers.mp4,repo,renders/campaign01_Cyberseucrity_Is_Not_Just_For_Hackers.mp4,2
8bd6feaca94b56e3088b4b98ff50b329a994e5b2038cd8df29bda1e37252d69c,2120225,episodes/EP02_Passwords_and_Password_Managers/04_still_images/ep02_scene02_same_key_app_icons_studio_desk_16x9.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/ep02_scene02_same_key_app_icons_studio_desk_16x9.png,2
8d1f28a8c404876fe985f578f6ca9501e9008feef1d6dfaf7dfbe39e50dc7c74,397410865,renders/ep01_truth_explains_tiktok_9x16.mp4,repo,renders/ep01_truth_explains_tiktok_9x16.mp4,2
8d3b84a2a4d5ab37c4d29f93f87b32a39bd329fceafc6dd21bd378bf74a15bf2,2510198,episodes/EP02_Passwords_and_Password_Managers/06_voiceover/ep02_narration.mp3,new,episodes/EP02_Passwords_and_Password_Managers/06_voiceover/ep02_narration.mp3,2
8ee60df0168bc7f3e1153e661292c299063bf28f2430faf5b8dd6e5608227d81,271381,clips/ep01/ep01-s5e-three-shields.jpg,repo,clips/ep01/ep01-s5e-three-shields.jpg,2
90bfb09e020afb1fc97213ffbb6a4f9989cf786e5c2010b5e369d9a7b762388d,3280617,episodes/EP02_Passwords_and_Password_Managers/02_beats/ep02_beat01_carrying_the_skeleton_key_through_a_crowded_room_anim_16x9.mp4,new,episodes/EP02_Passwords_and_Password_Managers/02_beats/ep02_beat01_carrying_the_skeleton_key_through_a_crowded_room_anim_16x9.mp4,1
9173cf7363d2976f83c39bac1810606d8f5e7d092dfc8a4f6927c14cc4251a32,1677947,clips/library/at-lib-03.mp4,repo,clips/library/at-lib-03.mp4,3
9288d402ff3224312e6c2e3df6f75863b6a82e796c69c0137b28e5ab8431e161,242761,clips/ep01/ep01-s5f-integrity-attack.jpg,repo,clips/ep01/ep01-s5f-integrity-attack.jpg,2
92a97a6c5f3891801a18e5e960d62cd2b1659efd36e81f0e9c4f14261c9e2d7a,3326036,episodes/EP02_Passwords_and_Password_Managers/05_runway_clips/max-bark.mp4,new,episodes/EP02_Passwords_and_Password_Managers/05_runway_clips/max-bark.mp4,1
940edbead594142cef3b8bf152e5bcad7beda63ed7f3e8c10e08e786ba0cd145,645040,legacy-projects/remotion/assets/auntie_desk_setup.png,legacy,remotion/public/assets/auntie_desk_setup.png,1
9592b76f5152b4c21c2f95fd881c29fbcab3706cee25a224047e8c0421995979,1921540,episodes/EP02_Passwords_and_Password_Managers/04_still_images/The_dog_joke.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/The_dog_joke.png,1
978ed0ff5adf70c17bdffaaffa5af2abd6994110309c1216e3e8b032b220235e,564830,clips/ep01/ep01-s0a-serverracks.jpg,repo,clips/ep01/ep01-s0a-serverracks.jpg,2
981f5639058a6bbe3d2afc5a7c6593df8ad5d3bb09abf185145a9d30fe99c296,29950868,legacy-projects/remotion/clips/ep01/b-roll-06b.mp4,legacy,remotion/public/clips/ep01/b-roll-06b.mp4,1
99d8f22ce14983c10462848f252ddd3b7abc4f8643d625d8201a6a5f42e241c6,2063539,episodes/EP02_Passwords_and_Password_Managers/02_beats/EP02_Beat03C_HollywoodMovieOnTV_TruthExplains.png,new,episodes/EP02_Passwords_and_Password_Managers/02_beats/    EP02_Beat03C_HollywoodMovieOnTV_TruthExplains.png,1
9e07dbff6bac6236d318921ed786982d4d57b6f46e78c2ce3dde13f38b9c1665,29573120,legacy-projects/remotion/audio/ep01_narration.aup3,legacy,remotion/public/audio/ep01_narration.aup3,1
9f5c3026f1f7afb827ca7383b94c4f28c8308a2a43c29fc94f2304186dcdaa08,2297733,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B04D_One_Identity_Multiple_Accounts.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B04D_One_Identity_Multiple_Accounts.png,1
a06746cadaf7044fdcf4a1e38ee1781467ae72ecfe5ed7f2260272abd2080541,1883514,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05B_One_Strong_Password.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05B_One_Strong_Password.png,1
a1b85eb0288f5f6c1dae4aeefd741d2624fa6887610759a48895a88746f26d6b,2923728,clips/ep01_animated/ep0-s0-opening-animated.mp4,repo,clips/ep01_animated/ep0-s0-opening-animated.mp4,4
a3be4552f3df4668efc80be4615fa4163e675fb8cbe8a0d91d4a3d42ee60f29a,2011442,branding/character_reference/truth_explains_youtube_banner_v2.png,repo,branding/character_reference/truth_explains_youtube_banner_v2.png,2
a3c6d4c81e60effc42b80eb1b83a2305c2e4b6e0cb7050c224d6deaade9af426,557124834,renders/ep01-truth-explains-final_youtube.mp4,repo,renders/ep01-truth-explains-final_youtube.mp4,2
a52062b28a6487fd78a74b41e21369dfed97a4cfa8546b2133165d4e7a803911,2676578,campaigns/Campaign 01 - The Pause Is the Power/Assets/Images/campaign01_digital_life_reels_tiktok_shorts_1080x1920.png,repo,Campaigns/Campaign 01 - The Pause Is the Power /Assets/Images/campaign01_digital_life_reels_tiktok_shorts_1080x1920.png,2
a5c74513f9a340c2396eb0662828d3e3f01191e96507d08d93b8e964ba9fb14f,2864183,branding/character_reference/ep02_passwords_key_scene_16x9_final.png,new,branding/character_reference/ep02_passwords_key_scene_16x9_final.png,2
a5efc3e37c4a190e77ad918e78ce78dde4ac9b1a6782f8dac90c237ddc9403c3,4910184,audio/tunetank-fashion-house-music-347284.mp3,repo,audio/tunetank-fashion-house-music-347284.mp3,2
a67c5e5a3f9f309e8ae057ffc4a9c9ad23db4e875c8c21b40c4324c47b6e0ab6,3385904,audio/Video_Rendering_Complete.mp4,legacy,audio/Video_Rendering_Complete.mp4,1
a68e03faecdb7cb0b4937d4ddedf26d4415f6599341c2bd39f924d5f07c784e8,2165488,episodes/EP02_Passwords_and_Password_Managers/02_beats/ep02_beat01_carrying_the_skeleton_key_through_a_crowded_room_16x9.png,new,episodes/EP02_Passwords_and_Password_Managers/02_beats/ep02_beat01_carrying_the_skeleton_key_through_a_crowded_room_16x9.png,1
ab6bd45ef4c2c452011c8b92fa3bde4f17614a0798f1ca1ee7f0c203444521fc,1798820,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05P2_Watched_Tested_Updated.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05P2_Watched_Tested_Updated.png,1
ae2349af8c291060c8ccfebcc782c6c56c258d72c8948974329e709a00eb229f,307202,clips/ep01/ep01-s4b-tabs.jpg,repo,clips/ep01/ep01-s4b-tabs.jpg,2
ae325f8aa704b95c0f40d5deaed8cb6dcf47def76c315ae0a74de35fa2eff938,41807516,renders/campaign01_3_signs_scam_tiktok_slideshow.mp4,repo,renders/campaign01_3_signs_scam_tiktok_slideshow.mp4,2
ae60dc3aed26059e6c531cc97b1c5e81cbfbb04e9822248372d6e1e1afbf018f,218916,clips/ep01/ep01-s1a2-peephole.jpg,repo,clips/ep01/ep01-s1a2-peephole.jpg,2
ae63ae73cbfdaa3e57f90fb926be606562804ed3dfa9fc3565fef0f2f7bc3ac5,335426,clips/ep01/ep01-s4a-tired.jpg,repo,clips/ep01/ep01-s4a-tired.jpg,2
b08c17d2779905d50365b1d09965f7360edfddf9afd2de9410031be30a37b3e6,2991234,episodes/EP02_Passwords_and_Password_Managers/05_runway_clips/E02_B05N_What_If_It_Gets_Hacked _Runway.mp4,new,episodes/EP02_Passwords_and_Password_Managers/05_runway_clips/E02_B05N_What_If_It_Gets_Hacked _Runway.mp4,1
b23368fde59e5d75560a20689edbdc630cf81fb95a5ba90984bbc6aa7c026959,4121541,clips/library/at-lib-01.mp4,repo,clips/library/at-lib-01.mp4,4
b406adfd42a43137759620201924733bd6d2f07919eff13f25cf395dd296140a,521586,clips/ep01/ep01-at01-hey-family.jpg,repo,clips/ep01/ep01-at01-hey-family.jpg,2
b4fe8dfc55d64af85ec4accf6253913e94a78cd55a12d9ccebbf2661cc58f7d5,580232,clips/ep01/ep01-at08-take-it-slow-dup.jpg,repo,clips/ep01/ep01-at08-take-it-slow-dup.jpg,2
b7b6216673897b848296f262ac59be79e281abf984b7856c98b273a1ccad0da5,458936,clips/ep01/ep01-s7-close.jpg,repo,clips/ep01/ep01-s7-close.jpg,2
b827c5dcd7181b6fb241bcedf633315bd308ca4de1a25cf462ec48de8751c6bc,926576,branding/assets/nano_banana_auntie_truth_frame.png,legacy,branding/assets/nano_banana_auntie_truth_frame.png,1
b98f91e150511faaf24211e6c005675ec4168ba3cfef81ee443a4e5af43e17ac,1333982,clips/library/at-lib-06.mp4,repo,clips/library/at-lib-06.mp4,3
b9c4e9f2a564d133c0fbd1e680938fc360a0990197d9aa638059a7a75958c4ec,2334675,branding/character_reference/auntie_truth_ref.png,repo,branding/character_reference/auntie_truth_ref.png,2
b9fc6030aebc251b15df3b01dde6bbea4ac7325aec3085fca2816e0822cd88ae,302201,clips/ep01/ep01-s0b-concept.jpg,repo,clips/ep01/ep01-s0b-concept.jpg,2
bc09356c8f554d31132bf0b229b00516d6cb804943a6c167113c5a270f0a7079,565914,clips/ep01/ep01-s0c-reallife.jpg,repo,clips/ep01/ep01-s0c-reallife.jpg,2
bc157659b888caec973ab3a35540d70838aec62df7e161cd1bdf72edf6b61b7d,1643676,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05Q_Kills_The_Biggest_Risk .png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05Q_Kills_The_Biggest_Risk .png,1
bc934592bb9b860322cf165a29165053be1de0b785a80b90d24dd4ad99f94ab7,1816880,episodes/EP02_Passwords_and_Password_Managers/05_runway_clips/ep02-at_keys_jingling.mp4,new,episodes/EP02_Passwords_and_Password_Managers/05_runway_clips/ep02-at_keys_jingling.mp4,1
bcc05ed33b5c98cacdf001d9a12a0bfe0a112a37756d6a2058945e660270d91f,1895800,episodes/EP02_Passwords_and_Password_Managers/02_beats/EP02_Beat03A_HollywoodMovieOnTV_TruthExplains.png,new,episodes/EP02_Passwords_and_Password_Managers/02_beats/    EP02_Beat03A_HollywoodMovieOnTV_TruthExplains.png,1
bd6f2ade4197ad44eb26b4b9e2735821d43f4a6ebcfc3ee1ada27cccafbb9dd0,1326824,legacy-projects/remotion/clips/ep01/b-roll-07a.mp4,legacy,remotion/public/clips/ep01/b-roll-07a.mp4,1
c0d05c4e57423cafc578eb1f02997dc953aa6cc8db17421e2b04af54a0e4e68c,254864,clips/ep01/ep01-s8-layers.jpg,repo,clips/ep01/ep01-s8-layers.jpg,2
c42fba840a8b57c68652e29dab4e4742e62e26c3144db0f5aadd8f7cbe165fdb,1558669,clips/ep01_animated/ep01-s5b-three-icons-shields-animted.mp4,repo,clips/ep01_animated/ep01-s5b-three-icons-shields-animted.mp4,2
c4af213d9bd443d84b18f36b47768f7c443f5474a9e92cccc5b3d0218558c3a8,400595,clips/ep01/ep01-s5a3-broken.jpg,repo,clips/ep01/ep01-s5a3-broken.jpg,2
c65efbea26b45baa6e129a9f3801533f0ef765c69133a145f3b8b91eb64db79b,718618,branding/assets/aunt_truth_definitive.png,legacy,branding/assets/aunt_truth_definitive.png,1
c668f6521880760dc12fc1dbcf10f228f89527af354cd4853904a64954236941,2348861,legacy-projects/remotion/clips/ep01/b-roll-05a.mp4,legacy,remotion/public/clips/ep01/b-roll-05a.mp4,1
c73f099821cd612758fc9b432b13eebdc268eefb6bfa62d33dc32143905610ba,545678,legacy-projects/remotion/assets/cia_triad_animation_optimized.png,legacy,remotion/public/assets/cia_triad_animation_optimized.png,1
c744d23284a6862034d9470c0053336428b902b3fd5e9ead69afb93c2c51b68f,780433,clips/ep01_animated/ep0-s9-habits-animated.mp4,repo,clips/ep01_animated/ep0-s9-habits-animated.mp4,2
c81fd267b926dadc15a5642e72713555e582983d4fd9045bc3c09711cd445f36,3467744,audio/ep01-narration_v2.mp3,repo,audio/ep01-narration_v2.mp3,2
ca1958d86a7f8302173b6b9ed4ae82140c5f9948b89437adf4230e02b0d7943a,416948,clips/ep01/ep01-s3a-stereotype.jpg,repo,clips/ep01/ep01-s3a-stereotype.jpg,2
ca48cd271e4a62d6a2f5cef7f70a31d6e6366b913a34b821da0d8690a5446fc1,1926418,audio/processed/video_06_ai.mp3,legacy,truth-explains-media/audio/processed/video_06_ai.mp3,1
ca4af2782554a0689bc3705371c9ee95e3b08d2c197a17f5fa1dc70b28e9e5de,352868,clips/ep01/ep01-s5c-integrity.jpg,repo,clips/ep01/ep01-s5c-integrity.jpg,2
cb628754c49f83d3e099836013d8bfa43f7bd5080c76d9d146fcf5a7427a0ac0,1349458,clips/ep01_animated/ep01-s8-layers-animated.mp4,repo,clips/ep01_animated/ep01-s8-layers-animated.mp4,2
cc934670e3b6913a96fe5a4fb90882227aeee326753a7790f4f034c7aaeb91e0,6912768,audio/loungevibe-loungevibe-homebound-chill-music-lounge-music-260597.mp3,repo,audio/loungevibe-loungevibe-homebound-chill-music-lounge-music-260597.mp3,2
ccd29a1af8e4374c86fcd8ab553543aa913a1c9a332ad484264eeda11ee0f37e,1833946,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05I_One_Website_Gets_Breached.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05I_One_Website_Gets_Breached.png,1
ce30242316396886a41a22528980a6c5643da9b7a97e8c53b2c31d251c9a79cd,1636819,episodes/EP02_Passwords_and_Password_Managers/04_still_images/Long_beats_clever.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/Long_beats_clever.png,1
ce9d30843adf203ea672c96e611acf64170ee5062f5b89a4f1ae5cff99af05b3,38048300,audio/ep01-at01_hey_family_audio_v2.wav,repo,audio/ep01-at01_hey_family_audio_v2.wav,2
d0a471a5a0cab14f27e3db2daf5bf6cb4a783fc98ce92ddaecef06eb306a5c89,2617659,campaigns/instagram-carousel/carousel_04_losing_access_fear.png,repo,Instagram Carousel/carousel_04_losing_access_fear.png,2
d15e7e93c832bd8f986522257bb92c219828ecaf86f18d296001dacc6c1811b9,547897,clips/ep01/ep01-at09-thats-enough.jpg,repo,clips/ep01/ep01-at09-thats-enough.jpg,2
d1b92f9c6ab4b1425940ba561955c34efad3cb4814b629236a10e9a53cac957d,9215314,legacy-projects/remotion/clips/Extras/hackermp4,legacy,remotion/public/clips/Extras/hackermp4,1
d24ecc87bb3d4cc0843ae1eb7292b5e02d97395c26ce0ef62f67f652a4e06e38,5514005,legacy-projects/remotion/clips/ep01/b-roll-06a.mp4,legacy,remotion/public/clips/ep01/b-roll-06a.mp4,1
d2b88d9a8d09d37686f1f7f65bf56fbd46f1f1e63bc9b57801960287e22a42ea,9909,audio/ep01at01_hey_family_audio.mp3,repo,audio/ep01at01_hey_family_audio.mp3,2
d44d26b912fc3d993aa1e2213af8eef53c512f63f9e647e8658b3bfbeb9e3b3f,8054784,music/dimdel-deep-house-x-448914.mp3,repo,assets/music/dimdel-deep-house-x-448914.mp3,2
d5793ce14f2249e04fd6a5cdea81dfc1844567ad630a1dab492d4732679a8dbf,6063087,legacy-projects/remotion/clips/ep01/b-roll-11.mp4,legacy,remotion/public/clips/ep01/b-roll-11.mp4,1
d5b028c2da57d62070265f0cd287f07a96f26ccfc30af0f014a35bbb241f5603,277034,clips/ep01/ep01-s3c-scale.jpg,repo,clips/ep01/ep01-s3c-scale.jpg,2
d5db436049f7c9c2d372f2b24e17fe464f812a3c60fd211195ade81ae5837676,2403396,branding/character_reference/truth_explains_youtube_banner_v1.png,repo,branding/character_reference/truth_explains_youtube_banner_v1.png,2
d6c18b52db26f3917a273934bc2031fdd3b54f458377d42a192ad334db81c4d1,450456,clips/ep01/ep01-s2a-couch.jpg,repo,clips/ep01/ep01-s2a-couch.jpg,2
d6d2e8ac4ca9a9b2df7ac7a7ae9208a7ad32668bd654c0ae740ecb7c3609e70c,509616,clips/ep01/ep01-at02-glad-you-came.jpg,repo,clips/ep01/ep01-at02-glad-you-came.jpg,2
d72bbe4e14a0362f8a386e6d1b4ef60c7be45f185f25e9375a7ffb95d0f4de7b,459420,clips/ep01/ep01-s5a-padlock.jpg,repo,clips/ep01/ep01-s5a-padlock.jpg,2
db3177374216197917d2059793a6abbc33cc83a9cff71be4910bb0f4163ed9be,2602138,campaigns/instagram-carousel/carousel_01_scam_signs_cover.png,repo,Instagram Carousel/carousel_01_scam_signs_cover.png,2
db75a1a309f6e0d96e9725c8baa8788e8bba0f78af44a2e98acb387ad13a8795,37432676,renders/ep01_reel_pause_is_power.mp4,repo,renders/ep01_reel_pause_is_power.mp4,2
dca294299a5a0dc9c320833d5cb0410c0a4413b1220cbe438e4da51d74ed8a2e,130954,branding/assets/cia_triad_focus_asset.jpeg,legacy,branding/assets/cia_triad_focus_asset.jpeg,1
de091ece84f5bc9aefa247c065f3692adbde953f869c8eb31d5fdf17b0abd9a7,1476368,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05P_Not_Magic_Watched_Tested_Updated.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05P_Not_Magic_Watched_Tested_Updated.png,1
deaa463b7ed13648126bec81f34d9ce8852c831bd5a65e9f97587d96a4082fd3,559024,clips/ep01/ep01-at05-rule.jpg,repo,clips/ep01/ep01-at05-rule.jpg,2
deec59b634983fe0365ffb170da23ebac7d2c31afcf4abe5b1d8c3c7d5f599c1,1602883,clips/ep01_animated/ep01-s8a-passwords-animated_1.mp4,new,clips/ep01_animated/ep01-s8a-passwords-animated_1.mp4,2
e065f777333e02d3bcc36af9bd5b56ef7ded159b9fdcdcd550a65c6ce37042c6,606058,clips/ep01/ep01-at08-take-it-slow.jpg,repo,clips/ep01/ep01-at08-take-it-slow.jpg,2
e1a2e4b794da45dbdd8994439a2e05cd03097df007fcaff3b6d372b1679cd41e,1460286,campaigns/Campaign 01 - The Pause Is the Power/Assets/Images/campaign01_rush_you_static_1080x1920.png,repo,Campaigns/Campaign 01 - The Pause Is the Power /Assets/Images/campaign01_rush_you_static_1080x1920.png,2
e36804e560df61cd123c4456500cc451a5751e6aa6fdfcaa0f15781bdb0d506e,1822638,clips/library/at-lib-02.mp4,repo,clips/library/at-lib-02.mp4,3
e5b126e35cdd5cd6ae3709c4a7f5c8bbf9b264ca369a561945716b33ad5b0005,328278,clips/ep01/ep01-s1d-same-instinct.jpg,repo,clips/ep01/ep01-s1d-same-instinct.jpg,2
e7bb1a71a1d955609637c3e53d810ad478907310cf6694921abd93477307b413,1059405,clips/ep01_animated/ep01-s5f-integrity-attack-animated.mp4,repo,clips/ep01_animated/ep01-s5f-integrity-attack-animated.mp4,2
e7fe7886380575a612378b5686a0e165af88e9f25f6359f53d8e0d422d223ea5,2957479,audio/monume-house-519225.mp3,repo,audio/monume-house-519225.mp3,2
e823f2c768245fcc6448135541406fa1114f605ef0494ef6a663f15480b098f7,1917313,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05MC_Thats_The_Whole_Trick.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/E02_B05MC_Thats_The_Whole_Trick.png,1
e864e79022fc1679743441ee20be68ad885784aedf05672f133db4f8c2b5647e,2608539,campaigns/instagram-carousel/carousel_02_act_now_pressure.png,repo,Instagram Carousel/carousel_02_act_now_pressure.png,2
e8d7dcbb2ff4669822cb46283dff4a0569ef96c0a744dec51ed608fdbc84be98,609112,clips/ep01/ep01-s2b-table.jpg,repo,clips/ep01/ep01-s2b-table.jpg,2
ea8286dbda00948f557f52b0d0a49241c6b011ead9bba70b3d0ace36df2342ca,1891659,episodes/EP02_Passwords_and_Password_Managers/04_still_images/02_B04B_Password_On_A_List.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/02_B04B_Password_On_A_List.png,1
eb48906cc2ada631d7a25c6e62b9c758c9d490e1c0bb5bc7c45571a769adbbb8,4312502,audio/saavane-midnight-groove-139641.mp3,repo,audio/saavane-midnight-groove-139641.mp3,2
ebdd9d5a89b1ef166c7c36e4bd9cc88ede32b7da25b5a669019a3933669dd75f,25887666,legacy-projects/remotion/clips/Extras/hackerfemale.mp4,legacy,remotion/public/clips/Extras/hackerfemale.mp4,1
edf87a9bbbf39f023c6724848a94180d7417bf671b5186e8839213f2f24d0e44,188707814,audio/Feb_02__1739_200s_202602031226_85uob.mp4,legacy,audio/Feb_02__1739_200s_202602031226_85uob.mp4,1
f2542b7b769783d191f632404411469741e003fbb32b027cb797f6d486adf0ab,2591674,clips/ep01_animated/p01-s3c-scale-animated.mp4,repo,clips/ep01_animated/p01-s3c-scale-animated.mp4,2
f3399edaf01ec68419f6917c5d2200549cdb8df5b3cc278ed48c0080fa4957be,541111,clips/ep01/ep01-at03-truth-style.jpg,repo,clips/ep01/ep01-at03-truth-style.jpg,2
f4f25cb2078e6a8e7e1aa327c90989206d69197388a2844a387f6e8594b74977,8299008,music/dimdel-deep-house-m-448915.mp3,repo,assets/music/dimdel-deep-house-m-448915.mp3,2
f69742350f553fd078b1787b12fc2d2e469d9494b295dc3470cd827e98579978,3039600,audio/ep01_narration.mp3,repo,audio/ep01_narration.mp3,3
f7263a08027b2014f36271c161af496136b1accb3fcf246c814dc4559bbbe8d1,2495352,clips/ep01_animated/ep01-s8b-2fa-animated.mp4,repo,clips/ep01_animated/ep01-s8b-2fa-animated.mp4,4
f8d632e1742ed472d702828d5aa923230eb0a5372edadbcd0da35735787e7bae,1694013,episodes/EP02_Passwords_and_Password_Managers/04_still_images/The_weak_password_list.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/The_weak_password_list.png,1
f9034311123b459ba391b9ff16e01776a4ab7b89f2e54dd51e92503783f563b9,2073540,audio/processed/video_01_ai.mp3,legacy,truth-explains-media/audio/processed/video_01_ai.mp3,1
fa42d225595382c123a3ea11f3c6d7ceefa1c1ed6e3bd8b9d9f15b4a9bab5be4,2019452,episodes/EP02_Passwords_and_Password_Managers/04_still_images/Secuirty Alert.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/Secuirty Alert.png,1
fa5f68981a3ad8bcdbc727266b4cf6202068bd409e0dadd1bf9d6f22d160cc58,1986068,episodes/EP02_Passwords_and_Password_Managers/04_still_images/ep02_scene03_skeleton_key_crowded_public_space_16x9.png,new,episodes/EP02_Passwords_and_Password_Managers/04_still_images/ep02_scene03_skeleton_key_crowded_public_space_16x9.png,2
fc57b67bce5d3822af81c65c6b6431dffd6910e5e8c9cd59afb5462c1329e0d7,416397,clips/ep01/ep01-s1c-truth-nod.jpg,repo,clips/ep01/ep01-s1c-truth-nod.jpg,2
fdabbc2370cae005d661d58b4cfc4a982e9ade976572ce967e8119def6d00c0e,248184,branding/assets/auntie_desk_setup.jpeg,legacy,branding/assets/auntie_desk_setup.jpeg,1
fdeefd5c19f335295c4c1120f14af83e09c610aa3b6074c57ad077ad697d1ab3,2068273,clips/ep01_animated/ep01-s5a-padlock-animated.mp4,repo,clips/ep01_animated/ep01-s5a-padlock-animated.mp4,2
ff00483f4efd45d5cfadceb573c1ad5d90ca92e8ee8835e9b2c3408701228af4,1375527,branding/assets/auntie-truth-reference.png,legacy,branding/assets/auntie-truth-reference.png,1
